user_id,user_level
9230368,F级达人
9289626,本月新增达人
9356057,0交易达人
9413182,本月新增达人
95478111,F级达人
96131241,F级达人
97423378,0交易达人
97498103,F级达人
9814605,B级达人
98168863,F级达人
99112538,E级达人
99328004,本月新增达人
99453502,F级达人
9956668,本月新增达人
10548167,F级达人
107761060,E级达人
107811621,本月新增达人
108275596,E级达人
10866088,C级达人
112390878,F级达人
113308401,C级达人
113561804,0交易达人
114146867,F级达人
114503555,E级达人
114927934,C级达人
11916544,本月新增达人
119372020,F级达人
11967317,B级达人
120252468,F级达人
122701788,E级达人
123528911,0交易达人
124743028,0交易达人
125689356,F级达人
12619181,F级达人
126341221,B级达人
12699545,D级达人
12718704,A级达人
127712464,F级达人
127839976,F级达人
12804155,F级达人
12881859,本月新增达人
128824952,F级达人
12976822,F级达人
129935912,D级达人
13008484,F级达人
130493801,F级达人
131084777,F级达人
13240137,E级达人
13627194,D级达人
136835871,0交易达人
136850083,F级达人
137125246,F级达人
137880495,F级达人
138987264,F级达人
139148040,F级达人
140730830,0交易达人
14110610,C级达人
14199681,C级达人
142809279,F级达人
14311158,S级达人
143960918,0交易达人
144030580,F级达人
145370007,C级达人
145844620,F级达人
146854590,F级达人
147588584,E级达人
148870590,E级达人
149041135,0交易达人
151243548,F级达人
15207213,E级达人
152641404,E级达人
154953085,F级达人
155333480,F级达人
157331521,F级达人
158080410,0交易达人
158995681,F级达人
159561377,F级达人
160227284,F级达人
160772421,F级达人
160920280,F级达人
164232443,本月新增达人
164395290,0交易达人
16539493,C级达人
165707585,F级达人
16888849,E级达人
169213232,F级达人
16958906,E级达人
169705886,F级达人
171794196,0交易达人
171959341,F级达人
172269950,0交易达人
17266894,F级达人
173022138,F级达人
173039376,F级达人
173284749,F级达人
173995486,0交易达人
175513445,本月新增达人
176076061,本月新增达人
176293824,本月新增达人
17911939,E级达人
17924094,F级达人
18136465,F级达人
18141331,E级达人
18179481,E级达人
18263152,B级达人
18500392,F级达人
19351962,F级达人
19822151,E级达人
19951901,F级达人
19958196,B级达人
20017202,F级达人
20060430,C级达人
20185718,0交易达人
20553552,0交易达人
21230748,F级达人
21602622,F级达人
21726878,F级达人
22551024,F级达人
24674084,0交易达人
25266503,D级达人
25738910,E级达人
26234879,F级达人
27590645,F级达人
28107476,F级达人
28153328,E级达人
28870090,F级达人
30100388,E级达人
30309006,C级达人
31165877,F级达人
32259538,0交易达人
33146984,F级达人
33250978,E级达人
33549081,本月新增达人
33884695,B级达人
34770822,E级达人
35231814,E级达人
36088616,E级达人
3684116,F级达人
3690765,F级达人
37549221,0交易达人
37807395,F级达人
37890302,F级达人
38078145,B级达人
39280075,本月新增达人
40042736,F级达人
40303549,F级达人
40414909,F级达人
42880503,0交易达人
43918851,F级达人
43975239,F级达人
44009418,D级达人
44632450,S级达人
45210852,0交易达人
48036603,0交易达人
48301516,0交易达人
49217989,A级达人
49829267,E级达人
5228973,D级达人
5263773,C级达人
52963221,D级达人
54585585,C级达人
54635774,0交易达人
55011056,E级达人
5799955,S级达人
59312989,F级达人
6084508,0交易达人
6203484,0交易达人
63169968,F级达人
6383941,C级达人
6395151,A级达人
66352165,F级达人
69456041,0交易达人
6977674,A级达人
72918002,F级达人
73112477,F级达人
7407043,0交易达人
74925482,0交易达人
75097683,0交易达人
7528205,A级达人
79049429,F级达人
79227672,F级达人
80458386,F级达人
8115016,F级达人
82294760,F级达人
84913711,E级达人
85454067,F级达人
88008398,D级达人
89293112,0交易达人
91272020,F级达人
92074256,F级达人
93443420,0交易达人
94198521,E级达人
95019811,F级达人
96240956,D级达人
96855495,0交易达人
9739193,A级达人
99169333,0交易达人
10175430,E级达人
103052453,F级达人
10329502,A级达人
104718881,F级达人
106168474,0交易达人
107679968,E级达人
108062461,F级达人
108474368,F级达人
11068930,F级达人
111879434,F级达人
115941922,0交易达人
11628422,D级达人
116811142,C级达人
117049263,B级达人
118412162,0交易达人
118486878,F级达人
118933511,F级达人
122679873,0交易达人
124161743,F级达人
124206344,F级达人
124334343,F级达人
124437683,F级达人
124633050,F级达人
12502332,F级达人
12629402,E级达人
126871153,F级达人
129359056,0交易达人
129378668,E级达人
129457761,F级达人
130693275,C级达人
135715277,E级达人
136157282,F级达人
13671662,F级达人
137701229,0交易达人
13793972,C级达人
14246657,F级达人
142506108,0交易达人
14279928,A级达人
144414723,F级达人
14533308,F级达人
14570816,F级达人
145850848,A级达人
15134757,E级达人
15233145,本月新增达人
152916102,F级达人
153548122,F级达人
15411327,E级达人
155477095,C级达人
15608913,本月新增达人
15721413,F级达人
15852028,F级达人
159108754,F级达人
159272292,E级达人
159504420,F级达人
159794130,F级达人
16053710,0交易达人
16095485,F级达人
162449301,0交易达人
16374808,C级达人
164469880,F级达人
16526728,0交易达人
165360148,0交易达人
165894284,本月新增达人
166943832,0交易达人
167193842,E级达人
167293557,F级达人
168715447,F级达人
171638975,F级达人
171956135,E级达人
173474609,本月新增达人
174102344,0交易达人
174218696,0交易达人
17713714,F级达人
18322340,D级达人
18461312,E级达人
18998272,C级达人
20090105,F级达人
20172255,D级达人
20630432,D级达人
21873099,F级达人
21906138,本月新增达人
22319320,A级达人
23238716,0交易达人
23537368,C级达人
24710930,F级达人
25615163,0交易达人
26048586,A级达人
26622600,0交易达人
27691373,F级达人
27896546,F级达人
28736654,F级达人
28980862,0交易达人
29963228,F级达人
30033281,D级达人
30316194,F级达人
30899130,C级达人
31749902,F级达人
32232140,E级达人
32636461,0交易达人
32673353,0交易达人
32968861,F级达人
33421455,B级达人
33497128,E级达人
36344657,C级达人
36691174,0交易达人
36822990,B级达人
3690458,F级达人
3690751,0交易达人
37321623,F级达人
37335603,E级达人
37504001,0交易达人
37852042,F级达人
37945597,F级达人
38486604,F级达人
38809761,F级达人
39074685,E级达人
39363907,F级达人
39491571,A级达人
39720871,C级达人
40296162,C级达人
41160527,F级达人
42083135,F级达人
42189570,0交易达人
42739809,A级达人
43109908,F级达人
43808622,F级达人
44602342,E级达人
45030474,F级达人
4804627,F级达人
48059617,F级达人
48550077,F级达人
48956192,F级达人
49792202,本月新增达人
4984516,S级达人
50578359,F级达人
51699892,F级达人
51811194,E级达人
52387183,F级达人
53612731,0交易达人
55197615,0交易达人
55295649,F级达人
55331279,F级达人
55356579,F级达人
55682580,E级达人
56333383,E级达人
56773547,F级达人
5832476,F级达人
5867583,0交易达人
58715909,0交易达人
58944369,0交易达人
59024051,F级达人
60845459,F级达人
6110242,F级达人
6339813,B级达人
6398721,E级达人
6428699,F级达人
65920607,0交易达人
6596387,F级达人
6640466,0交易达人
66632539,A级达人
68339759,0交易达人
68675803,F级达人
69259086,F级达人
73530491,D级达人
7379955,E级达人
74331445,F级达人
7480210,F级达人
7767702,E级达人
8065958,A级达人
81863011,F级达人
8464543,D级达人
8546541,F级达人
85920023,F级达人
86875271,E级达人
8786768,E级达人
88388205,F级达人
90093954,F级达人
91292753,C级达人
91547274,F级达人
9170772,F级达人
9224825,F级达人
9302308,D级达人
9354591,F级达人
9359151,B级达人
9363845,F级达人
94473049,F级达人
94634314,F级达人
9692145,B级达人
98036213,E级达人
99553672,F级达人
101736118,0交易达人
105791214,0交易达人
112050664,0交易达人
11377810,C级达人
114342833,0交易达人
11575729,B级达人
115938043,0交易达人
118939034,F级达人
122237863,F级达人
122371861,F级达人
122514359,C级达人
123873931,F级达人
