user_id,user_level
23159964,F级达人
25266503,D级达人
27094654,F级达人
28193263,E级达人
33884695,B级达人
34770822,E级达人
35045353,C级达人
37475664,F级达人
38971724,F级达人
42112333,0交易达人
43126906,F级达人
43596384,E级达人
45862814,F级达人
46488279,C级达人
47325654,F级达人
48328580,F级达人
49181097,0交易达人
49217989,A级达人
50377589,本月新增达人
51603237,C级达人
53838654,本月新增达人
5386233,F级达人
54585585,C级达人
55011056,E级达人
5799955,S级达人
60190997,A级达人
64868280,0交易达人
65405031,0交易达人
6604979,D级达人
67645128,F级达人
69675379,0交易达人
6977674,A级达人
7112347,E级达人
7139845,F级达人
73301319,B级达人
7407043,0交易达人
76157196,E级达人
7807499,F级达人
78118671,F级达人
79947404,F级达人
10301077,F级达人
105897690,C级达人
106168474,0交易达人
10650896,F级达人
10867677,E级达人
113355213,F级达人
116811142,C级达人
119277899,F级达人
120702472,F级达人
122708274,F级达人
123207944,0交易达人
124147122,F级达人
124576271,F级达人
12573626,B级达人
12583466,F级达人
133523305,本月新增达人
134127312,F级达人
13670756,F级达人
139339891,0交易达人
14279928,A级达人
14484323,D级达人
145723718,0交易达人
145850848,A级达人
151601278,0交易达人
15233145,本月新增达人
15608913,本月新增达人
166943832,0交易达人
167440811,F级达人
171870786,本月新增达人
171956135,E级达人
17214393,F级达人
172845542,F级达人
173944223,0交易达人
174263124,0交易达人
175571877,本月新增达人
17713714,F级达人
18461312,E级达人
18497217,F级达人
19310770,C级达人
19897591,F级达人
20674430,F级达人
21603279,F级达人
22905200,F级达人
23238716,0交易达人
24559993,0交易达人
25734976,0交易达人
26496052,0交易达人
27418107,F级达人
27547060,F级达人
27822496,A级达人
28809488,本月新增达人
29963228,F级达人
30316194,F级达人
30899130,C级达人
31831629,F级达人
32636461,0交易达人
34757127,F级达人
35024709,本月新增达人
35535960,F级达人
3690751,0交易达人
37321623,F级达人
38486604,F级达人
38743108,0交易达人
40296162,C级达人
40664147,F级达人
40809355,F级达人
44004055,E级达人
44645801,F级达人
47966669,0交易达人
48059617,F级达人
49994206,0交易达人
50788806,D级达人
5114735,C级达人
5225958,F级达人
5280557,B级达人
54955132,E级达人
5734360,E级达人
57960612,F级达人
6436511,B级达人
66267791,F级达人
68454933,F级达人
6873163,E级达人
68939977,F级达人
7140186,F级达人
72904030,F级达人
74331445,F级达人
75247694,F级达人
75541002,0交易达人
77779013,F级达人
80344739,本月新增达人
80919741,F级达人
82938771,F级达人
83756291,C级达人
86875271,E级达人
8758285,0交易达人
90093954,F级达人
91292753,C级达人
92497905,F级达人
9302308,D级达人
9692145,B级达人
0,S级达人
105493153,F级达人
105651893,0交易达人
108986769,本月新增达人
109555307,F级达人
109959859,E级达人
112160594,0交易达人
112844062,F级达人
115605514,F级达人
11627843,E级达人
116760617,F级达人
125621084,F级达人
125843952,C级达人
126641369,F级达人
12880873,F级达人
132181003,F级达人
135704807,0交易达人
140072557,0交易达人
142546977,F级达人
142636764,F级达人
143473447,F级达人
143966718,F级达人
14460303,F级达人
144891460,F级达人
144925062,D级达人
146102143,F级达人
15032271,0交易达人
15980225,0交易达人
162196038,S级达人
165769158,F级达人
171916932,本月新增达人
172926242,F级达人
174855309,本月新增达人
175037750,本月新增达人
175795477,本月新增达人
21642759,C级达人
22924316,本月新增达人
24174225,E级达人
24757908,E级达人
24759856,E级达人
25016737,C级达人
25844194,C级达人
26596151,F级达人
26672679,0交易达人
27292391,A级达人
30645223,0交易达人
32773568,F级达人
33231371,0交易达人
35231849,B级达人
36648695,A级达人
36874644,D级达人
3700942,0交易达人
37928524,本月新增达人
39346264,F级达人
39550478,F级达人
40265100,0交易达人
40403512,F级达人
41536976,C级达人
42231433,E级达人
42881559,F级达人
43052982,E级达人
43414771,F级达人
43533372,本月新增达人
44216767,F级达人
44710180,本月新增达人
4478319,B级达人
44872089,0交易达人
47199666,F级达人
48203174,A级达人
48254272,F级达人
49540838,F级达人
49587912,本月新增达人
49790113,F级达人
5013407,0交易达人
50306506,F级达人
50893243,本月新增达人
51043360,F级达人
51428004,F级达人
52218925,F级达人
52233891,F级达人
52782312,A级达人
56335305,B级达人
57152627,0交易达人
57309457,F级达人
58132241,F级达人
6164274,S级达人
62991844,F级达人
68127126,0交易达人
7309080,A级达人
75348549,F级达人
76023253,0交易达人
76758387,C级达人
7692261,本月新增达人
7787477,E级达人
7790868,C级达人
78183754,本月新增达人
7865203,D级达人
79066340,E级达人
8268343,A级达人
8512815,A级达人
85342513,0交易达人
91553903,E级达人
9339908,C级达人
96033404,0交易达人
96214950,F级达人
9852997,0交易达人
98707297,F级达人
10064475,C级达人
10213105,A级达人
102483179,F级达人
103291451,F级达人
105186477,F级达人
105469688,F级达人
107334382,D级达人
10776166,0交易达人
112230784,0交易达人
119717433,F级达人
119732936,本月新增达人
122512175,F级达人
123157044,F级达人
124006198,F级达人
125898626,F级达人
130200926,0交易达人
132337940,F级达人
13347568,A级达人
137416181,F级达人
13958445,C级达人
140071250,E级达人
14177864,C级达人
144521713,F级达人
144537420,0交易达人
154299079,C级达人
15706816,本月新增达人
159967598,F级达人
161320245,C级达人
162566793,F级达人
16805250,F级达人
16886773,E级达人
169206397,本月新增达人
169597079,A级达人
170043515,0交易达人
17044796,F级达人
171262671,本月新增达人
171934744,0交易达人
171980808,0交易达人
172622605,F级达人
17417333,F级达人
175694445,本月新增达人
175717115,本月新增达人
175725058,本月新增达人
176347904,本月新增达人
176470549,本月新增达人
18762910,B级达人
20369414,C级达人
21499152,F级达人
22465926,本月新增达人
26535981,F级达人
26761875,A级达人
27205768,0交易达人
28460046,F级达人
29552159,E级达人
29692625,D级达人
30061707,F级达人
31080940,C级达人
32476351,F级达人
32670096,S级达人
33396202,B级达人
35849922,F级达人
37031079,A级达人
38243764,0交易达人
40103249,本月新增达人
40555458,F级达人
41089860,0交易达人
41535830,C级达人
43240935,F级达人
43341595,F级达人
44446772,F级达人
44638543,F级达人
44802303,0交易达人
48025862,F级达人
49752062,A级达人
51188032,E级达人
51689734,C级达人
51733072,F级达人
5315475,F级达人
55851593,本月新增达人
5619518,F级达人
58435966,F级达人
60904127,E级达人
6305866,0交易达人
65901900,F级达人
6617880,0交易达人
80450675,F级达人
83395288,0交易达人
84741066,F级达人
8752279,A级达人
93336687,本月新增达人
95246012,F级达人
9887363,F级达人
9929419,0交易达人
10029087,D级达人
105462731,F级达人
10702934,D级达人
111853443,0交易达人
115165116,F级达人
118264394,0交易达人
118358196,0交易达人
119626999,F级达人
121202585,F级达人
121909391,F级达人
122685675,F级达人
123127868,C级达人
12595372,D级达人
128260451,本月新增达人
130398016,F级达人
132022890,C级达人
132102498,F级达人
133030494,F级达人
13539728,F级达人
137679635,0交易达人
138078239,0交易达人
13866443,B级达人
139652154,0交易达人
146843945,A级达人
14754169,本月新增达人
147631593,F级达人
15316332,本月新增达人
15352941,F级达人
16146479,E级达人
161599795,本月新增达人
162024997,F级达人
164054311,0交易达人
16516426,F级达人
16631620,F级达人
167431159,0交易达人
170124616,F级达人
172053707,本月新增达人
172213363,0交易达人
174026219,F级达人
175518568,本月新增达人
175892237,本月新增达人
176017206,本月新增达人
176098636,本月新增达人
176519037,本月新增达人
17841413,F级达人
19074683,E级达人
19580887,0交易达人
19866464,F级达人
19994404,F级达人
20249215,E级达人
22520672,本月新增达人
23325272,0交易达人
24466708,F级达人
26220274,F级达人
27777245,D级达人
28641297,F级达人
29390510,F级达人
29690041,本月新增达人
31145705,F级达人
31308485,E级达人
31665671,E级达人
31822293,C级达人
33084103,E级达人
33342739,B级达人
35182488,F级达人
35887813,F级达人
36100805,E级达人
38204066,F级达人
41903848,F级达人
43526132,B级达人
44091518,F级达人
46096376,C级达人
46233200,F级达人
46351907,0交易达人
46575293,F级达人
48717148,F级达人
50165108,F级达人
52768547,本月新增达人
5378332,F级达人
54297681,0交易达人
5589507,本月新增达人
57311763,F级达人
5741986,F级达人
60664033,C级达人
6130002,0交易达人
64937490,F级达人
6785460,F级达人
69738700,本月新增达人
6985993,A级达人
70211234,本月新增达人
7111956,D级达人
7390954,F级达人
73944833,F级达人
74007171,0交易达人
7453469,0交易达人
7468735,F级达人
75416077,F级达人
75807446,本月新增达人
7584388,F级达人
78361024,F级达人
7944912,E级达人
82548418,0交易达人
83831369,F级达人
84527524,0交易达人
86289951,E级达人
8642675,C级达人
8787902,F级达人
91408703,D级达人
9212161,A级达人
92442730,F级达人
9530351,F级达人
98533165,F级达人
9865328,F级达人
10080206,0交易达人
10287150,本月新增达人
104602732,F级达人
111033290,F级达人
111745650,F级达人
111785195,F级达人
111891427,D级达人
111911291,F级达人
112194390,0交易达人
118039744,E级达人
118360808,F级达人
120614889,F级达人
120955706,F级达人
125969709,F级达人
12835865,A级达人
129232695,E级达人
13494397,A级达人
13598064,本月新增达人
137039405,E级达人
13769654,D级达人
138640670,0交易达人
14016432,F级达人
141058983,E级达人
141428627,E级达人
146539570,F级达人
148057788,0交易达人
149168857,E级达人
15462751,E级达人
15467840,F级达人
15843489,F级达人
16200121,F级达人
162580557,本月新增达人
163820360,D级达人
166658536,F级达人
166699436,本月新增达人
167779904,0交易达人
169413396,F级达人
16944841,F级达人
170417620,F级达人
172694724,0交易达人
174905763,本月新增达人
175374377,本月新增达人
175594576,本月新增达人
175624086,本月新增达人
176079682,本月新增达人
176087000,本月新增达人
18292860,F级达人
19041095,F级达人
21140849,F级达人
22219196,C级达人
22303154,0交易达人
23541890,A级达人
25413929,F级达人
26368342,E级达人
29409363,0交易达人
30521215,E级达人
31140957,本月新增达人
31737336,B级达人
32769544,本月新增达人
33541789,0交易达人
35263407,A级达人
35974706,本月新增达人
36626434,0交易达人
3684135,F级达人
37980782,F级达人
39255924,0交易达人
39335191,0交易达人
42396330,F级达人
43229546,0交易达人
43391070,F级达人
45349589,E级达人
45597417,E级达人
45615236,E级达人
47953597,0交易达人
48471180,F级达人
49309361,F级达人
49473557,F级达人
50270853,A级达人
5174852,F级达人
52031245,F级达人
5382997,E级达人
55559106,D级达人
59907270,E级达人
60134083,F级达人
66846394,E级达人
70735219,D级达人
71004473,0交易达人
7113206,F级达人
71432764,A级达人
71679781,0交易达人
7219051,E级达人
72603522,E级达人
7473694,A级达人
75208976,F级达人
75856150,F级达人
77099495,F级达人
78357724,0交易达人
79150123,A级达人
7977650,F级达人
8042288,A级达人
84188918,E级达人
84735850,F级达人
86897523,F级达人
90419346,本月新增达人
91557547,0交易达人
93742265,0交易达人
93759439,E级达人
95955895,F级达人
9800089,E级达人
99962192,0交易达人
101968759,0交易达人
103139651,F级达人
105092042,F级达人
107739850,E级达人
108452065,0交易达人
110409030,C级达人
115434817,0交易达人
115788500,F级达人
116984654,F级达人
117679930,本月新增达人
121286039,F级达人
122070241,S级达人
122704429,F级达人
126734391,0交易达人
127315422,0交易达人
128226210,F级达人
131955148,F级达人
141065099,F级达人
14180513,B级达人
144518280,C级达人
150597447,本月新增达人
150790301,E级达人
15273588,F级达人
152752715,0交易达人
156898688,本月新增达人
159142742,0交易达人
16027172,0交易达人
161538024,F级达人
162491802,E级达人
162951600,本月新增达人
163181057,0交易达人
16346989,本月新增达人
166842477,0交易达人
168624592,0交易达人
170962519,F级达人
17107711,D级达人
171416519,本月新增达人
17229187,F级达人
173805188,0交易达人
174830556,本月新增达人
175561331,本月新增达人
176500731,本月新增达人
18108235,E级达人
18931269,A级达人
20102618,0交易达人
22376307,C级达人
22759959,0交易达人
23128619,F级达人
23452616,0交易达人
26399171,C级达人
26452815,E级达人
26870622,0交易达人
27281332,F级达人
27767599,0交易达人
27890896,E级达人
28149628,E级达人
30635504,F级达人
32278128,A级达人
32526186,F级达人
32695947,F级达人
35748264,B级达人
36856285,F级达人
36866425,F级达人
38362759,C级达人
38460311,F级达人
38778319,本月新增达人
39231539,D级达人
39712480,F级达人
40532261,0交易达人
40763429,F级达人
40988187,F级达人
42017636,E级达人
42919446,B级达人
43200062,F级达人
43490994,F级达人
45114155,E级达人
45313803,B级达人
45748113,E级达人
45973416,本月新增达人
46880152,F级达人
48907181,F级达人
49164532,F级达人
49487546,本月新增达人
49586694,F级达人
51199651,E级达人
51605810,本月新增达人
53144619,0交易达人
53794536,E级达人
6453398,F级达人
65073798,F级达人
65930313,F级达人
6858299,0交易达人
70303693,F级达人
70405942,B级达人
72025119,F级达人
7365452,D级达人
77486931,0交易达人
81886414,C级达人
83306056,F级达人
8564737,F级达人
88434284,0交易达人
97498660,F级达人
98131912,F级达人
9830243,E级达人
98743927,E级达人
99076887,C级达人
99101969,F级达人
102171615,E级达人
105499666,F级达人
108498342,F级达人
108815185,F级达人
109892155,F级达人
111029561,0交易达人
116586785,A级达人
124490394,E级达人
126075331,E级达人
126092147,A级达人
126869704,0交易达人
128005294,F级达人
128812547,0交易达人
129093577,A级达人
129985131,F级达人
132300842,F级达人
132342995,F级达人
13334599,F级达人
136312388,0交易达人
13962718,B级达人
14470966,A级达人
14491209,E级达人
146220093,C级达人
14651369,F级达人
148908194,E级达人
152609840,E级达人
153181909,本月新增达人
160239230,D级达人
161728109,F级达人
163790086,0交易达人
167177907,0交易达人
167295825,F级达人
167680735,F级达人
168237690,本月新增达人
169224670,0交易达人
169801151,F级达人
170801302,0交易达人
174828320,本月新增达人
17530347,D级达人
175763661,本月新增达人
176422921,本月新增达人
176491261,本月新增达人
18268040,F级达人
19228886,本月新增达人
19440018,F级达人
19603742,A级达人
20503117,F级达人
21390945,C级达人
21752088,F级达人
24189647,C级达人
24204941,本月新增达人
25362444,F级达人
25399627,A级达人
25703330,本月新增达人
26189889,E级达人
26834170,F级达人
27347302,F级达人
28053395,0交易达人
28962388,E级达人
29080965,C级达人
29366844,C级达人
29506194,0交易达人
30778589,A级达人
32648394,C级达人
36257927,F级达人
37390866,A级达人
38289400,A级达人
39883029,E级达人
40273177,0交易达人
40616618,F级达人
40770662,F级达人
41453440,A级达人
41980657,F级达人
42239956,F级达人
43705792,0交易达人
45466936,0交易达人
45850797,E级达人
4625012,本月新增达人
47044608,0交易达人
47683920,本月新增达人
5012160,A级达人
52314770,0交易达人
5236533,F级达人
5238023,A级达人
53217620,F级达人
53706870,本月新增达人
53834380,A级达人
5462507,F级达人
5465836,A级达人
5580093,A级达人
58073704,E级达人
60574071,本月新增达人
6123495,A级达人
64327394,本月新增达人
64985061,F级达人
7177042,A级达人
7317041,B级达人
73427957,F级达人
7625837,E级达人
7643823,D级达人
76636754,0交易达人
76712330,F级达人
76720373,F级达人
7698878,A级达人
77183686,0交易达人
79767826,0交易达人
8046055,F级达人
80641899,C级达人
8278880,C级达人
82881702,0交易达人
82971825,C级达人
86047554,D级达人
87674295,0交易达人
90584866,F级达人
9109739,F级达人
91808905,0交易达人
9187444,A级达人
95078243,F级达人
10052083,F级达人
10205285,F级达人
103112091,E级达人
104538583,F级达人
113699495,0交易达人
114923122,F级达人
11575729,B级达人
123582670,F级达人
123891571,F级达人
125681039,0交易达人
125694011,F级达人
12600255,F级达人
126686147,F级达人
126896143,F级达人
128351266,E级达人
128371203,F级达人
128769516,F级达人
131060512,E级达人
132422922,D级达人
135929296,E级达人
136882678,E级达人
14175902,D级达人
142190379,F级达人
144534904,F级达人
147047077,0交易达人
147589777,F级达人
147751255,C级达人
14812575,F级达人
149652418,A级达人
153333950,F级达人
160567561,F级达人
161153552,0交易达人
161543189,0交易达人
161548316,A级达人
162854170,本月新增达人
163268051,F级达人
165625394,F级达人
166039091,0交易达人
166896961,0交易达人
16955140,F级达人
169750008,0交易达人
169792950,0交易达人
170884812,本月新增达人
171019140,F级达人
172253067,F级达人
172638578,F级达人
175560433,本月新增达人
175655270,本月新增达人
175778386,本月新增达人
176152363,本月新增达人
176277761,本月新增达人
17782735,F级达人
18135300,E级达人
18624055,B级达人
18847976,C级达人
19010872,本月新增达人
19540546,B级达人
21039547,F级达人
21370499,F级达人
21383226,本月新增达人
23248408,0交易达人
23563524,C级达人
23971957,B级达人
24215178,C级达人
24278629,F级达人
24549630,0交易达人
25367015,F级达人
25779831,本月新增达人
26283721,E级达人
27065145,C级达人
27651242,F级达人
28038049,F级达人
28093246,本月新增达人
28912868,F级达人
29377769,F级达人
31550865,C级达人
36061714,0交易达人
37289924,F级达人
38012153,E级达人
38036377,A级达人
38571621,0交易达人
38655651,F级达人
3910793,F级达人
40159644,本月新增达人
40195271,0交易达人
40473873,B级达人
42316160,0交易达人
42375805,0交易达人
42635010,0交易达人
44891044,0交易达人
45067156,本月新增达人
46470772,F级达人
49574240,0交易达人
49834369,F级达人
50392288,C级达人
51357737,F级达人
51423890,本月新增达人
5173910,E级达人
5310278,C级达人
55006922,F级达人
6317462,C级达人
65313005,0交易达人
66164294,F级达人
7239865,F级达人
74872595,E级达人
75310140,本月新增达人
7772630,F级达人
79135722,F级达人
81478921,F级达人
8312951,E级达人
8384010,0交易达人
84100474,D级达人
8567105,B级达人
93074461,F级达人
93597770,E级达人
94914498,本月新增达人
99822046,E级达人
105838703,0交易达人
107723424,F级达人
108674136,F级达人
11283520,C级达人
114892500,F级达人
11653483,F级达人
11983544,C级达人
12310996,C级达人
123742696,F级达人
124822249,0交易达人
12530048,F级达人
12981203,本月新增达人
135244259,B级达人
13697683,本月新增达人
141314745,0交易达人
14510490,A级达人
147022917,F级达人
149479925,F级达人
15086144,F级达人
151969095,D级达人
15217998,E级达人
156520162,E级达人
15891164,E级达人
166563332,0交易达人
169302827,0交易达人
17046805,本月新增达人
172507503,E级达人
17521387,A级达人
175322067,本月新增达人
175762652,本月新增达人
176106588,本月新增达人
23672306,A级达人
24971877,E级达人
25792181,F级达人
25904106,B级达人
26070871,C级达人
26502134,0交易达人
29388308,E级达人
29955916,F级达人
30376676,F级达人
33255032,0交易达人
34133110,F级达人
34150779,E级达人
36018915,0交易达人
36562962,C级达人
3684103,F级达人
37159690,本月新增达人
37605080,D级达人
37981859,F级达人
38010118,F级达人
41287070,A级达人
44377850,0交易达人
44810679,0交易达人
46705454,0交易达人
47812360,F级达人
47939982,本月新增达人
49145008,F级达人
49645257,0交易达人
56383632,E级达人
56532327,F级达人
62859378,F级达人
66954640,E级达人
68795087,本月新增达人
69690620,F级达人
7166588,0交易达人
72487651,D级达人
7340356,B级达人
74317804,F级达人
76626458,F级达人
81121340,E级达人
81597231,F级达人
8189868,F级达人
8334162,A级达人
85042246,F级达人
89034627,0交易达人
91016420,0交易达人
95456696,0交易达人
9840207,F级达人
